village,latitude,longitude
Harasura,17.4334384,76.9753367
Kodadura,17.3024058,77.2006251
Hale Hebbala,17.3774678,77.0640153
Mangalagi,17.2756308,77.2340454
Tengali,17.2520389,77.1336359
Tonasalli,17.2348974,77.1334325
Dhangapura,17.4246971,76.5555357
Chandakavathe,16.9619084,76.1443402
Hittinahalli,16.944545,75.980187
Tamba,16.9992802,75.9932804
Tungala,16.6946105,75.2946694
Hire Padasalagi,16.5926407,75.3840601
Savadi,16.5875713,75.1555623
Ramapura,16.8303818,75.4978285
Maigura,16.6100685,75.2122613
Alavala,16.5782404,75.2350857
Nagarala,16.3391652,75.1775624
Malali,16.3403518,75.2060811
Chippalakatti,16.139458,75.174641
Bijaguppi,16.1134996,75.1983233
Holkunda,16.1476686,75.1252599
Sattigeri,16.0284488,75.04263
Arahunashi,15.7054884,75.6531552
Hole Aluru,15.8255478,75.6461352
Savadi,15.6474425,75.6754956
Tappasakatti,15.945087,75.4904994
Nidagundi,15.6595036,75.8646397
Lakhmapura,15.8648299,75.6208899
Nilagunda,15.9240842,75.5486151
Yere Belari,15.5394308,75.7069558
Mallapura,15.6691471,75.6275963
Hebballi,15.8390346,75.6118623
Nainapura,15.8127663,75.7257888
Itagi,15.738651,75.8255978
Hullikere,15.9950887,75.6036322
Kendura,15.9752197,75.7048267
Jalihala,15.8417306,75.7600369
Somanakatti,15.7623785,75.6433949
Jakkali,15.620379,75.7847789
Hosura,15.8783768,75.8004262
Hosahalli,15.7025789,75.8111858
Nilogalla,15.9059765,75.8611933
Halakeri,15.6174253,75.8790163
Holigere,15.9950173,75.4722687
Muttalageri,15.8945292,75.615886
Belahoda,15.4956583,75.5142297
Hire Handigola,15.4547885,75.5405601
Doni,15.2961366,75.7219292
Chikka Handigola,15.4638171,75.5277746
Harlapura,15.4224051,75.7751168
Karamudi,15.6234504,75.9341375
Itagi,15.443564,75.9675847
Mannapura,15.4304251,75.9509775
Adura,15.5308849,75.9805401
Madinura,15.4235942,76.1301559
Kinnala,15.4430946,76.140143
Sangamnahal,15.5723777,75.9878332
Chilavadgi,15.3964352,76.1638707
Halavarti,15.3218112,76.2101258
Kudarimoti,15.5138722,76.1949866
Niralagi,15.5156338,75.7167697
Chikka Mannur,15.6746814,75.6687171
Bagavadi,15.6905053,76.9143087
Hosahalli,15.7442583,76.7619734
Balaganuru,15.9567258,76.7510993
Dinni,16.1063055,77.2613415
Matamari,16.0299682,77.2959872
Chandrabanda,16.2457941,77.4518065
Kurdi,16.0514305,77.2120249
Genikehal‌,15.3742698,76.8385639
Yarangaligi,15.2561433,76.8406997
Vaddatti,15.3008768,76.8565995
Kottala,15.3951432,76.642029
Somasamudra,15.2394087,76.9002247
Taluru,15.3974173,77.0223288
Moka,15.2382939,77.0580422
Sindigeri,15.3640558,76.9148031
Kappagallu,15.2022995,76.9795775
Koluru,15.2854511,76.9093894
Kenchanagudda,15.6137831,76.8571848
Kotehal Suguru,15.5900217,76.960097
Halekote,15.5711662,76.886778
Gunjalli,15.7755517,76.6265284
Arahalli,15.7762115,76.6836356
Alabanuru,15.7664505,76.8708725
Gorebal,15.6925675,76.7206754
Bukkasagara,15.3509366,76.5322834
Gudaduru,15.3116929,76.9948247
Kammarachedu,15.0555408,77.0424668
Nagarala,15.9955735,75.8568985
Katapura,15.9502704,75.8194551
Hire Nasabi,15.8760483,75.7280642
Hirehala,15.7997748,75.7653108
Honnihalli,15.1466127,75.0583336
Hunagund,15.0586713,75.0188706
Belagali,15.2548903,75.1269288
Karadigudda,15.5609149,75.0379403
Uppina Betageri,15.6128593,75.0065056
Hulakoppa,15.3128455,74.9170544
Belakawadi,12.2563911,77.1256155
Harti,15.3313063,75.5631919
Koliwad,15.3417606,75.4205464
Kallur,15.2774137,75.472923
Kanavi,15.3139499,75.5684
Baradwada,15.2735007,75.3946726
Hulagura,15.0856441,75.2871604
Mattigatta,15.1121761,75.2133352
Attigeri,15.1046575,75.3342909
Ingalagi,15.1220412,75.2357776
Devi Hosur,14.7933607,75.3327364
Allahpura,15.3063422,75.2087745
Londa,15.4524311,74.4932422
Tegur,15.5474225,74.8375382
Ugaragola,15.7484876,75.1760718
Binkadakatti,15.423147,75.5865495
Pethaluru,15.3258983,75.8082494
Mevundi,15.2677997,75.8313901
Alawandi,15.2309643,75.9800352
Hallikeri,15.3839837,75.8845753
Timmapura,15.4338361,75.83296
Jantli Shiruru,15.3641681,75.7829197
Halligudi,15.4018272,75.8330966
Hire Vadvatti,15.2239037,75.7838114
Bannikoppa,15.1018738,75.7203385
Batturu,15.1504542,75.5324097
Suranagi,15.0500651,75.5596998
Hunashikatti,15.6782248,75.351811
Siddapura,15.6923934,75.3098765
Chikka Naragunda,15.7839778,75.3431868
Kittali,15.8415049,75.5447783
Shirola,15.8253867,75.5422457
Konnuru,15.859827,75.4957056
Kadakola,14.9901145,75.4591718
Marola,14.9351714,75.6200854
Balehosuru,14.9877183,75.6003399
Tondihala,15.5389003,75.8822383
Gondabala,15.2740974,76.1290284
Betageri,15.2123183,76.0454314
Kunikeri Thanda,15.3032904,76.2093112
Bahadurabandi,15.3162668,76.1639283
Hire Myageri,15.6768341,75.9228436
Mudhola,15.6412387,75.9514909
Sankanura,15.7035023,75.8822928
Belutagi,15.6935772,76.0023412
Masaba Hanchinala,15.4478794,76.0084793
Hanamasagara,15.8724594,76.0434929
Binnala,15.4930766,75.8749412
Nalavadi,15.3667577,75.3408348
Danapura,15.450727,76.5986002
Sanganala,15.5488001,76.5689393
Gunduru,15.5445303,76.6021604
Hosakera,15.4888335,76.5631244
Hanawala,15.512705,76.5434619
Heruru,15.4927336,76.5097229
Kalamangi,15.7254194,76.5432867
Sangapura,15.5593218,76.8181503
Hulihaidara,15.6588328,76.3908273
Hire Kotankal,15.9623549,76.9524072
Talekhana,15.8798382,76.5385411
Shantageri,15.8172143,75.821745
Hanamanala,15.8610231,75.8922815
Kudala Sangama,16.2033992,76.0604244
Navali,15.6505281,76.5427592
Gudisagara,15.5999709,75.3946486
Hallikeri,15.499026,75.4473934
Belavatagi,15.5930002,75.3772757
Karadi,16.0963801,76.2057073
Nandawadagi,16.018761,76.2829684
Yalagoda,16.7449618,76.3231904
Kalakeri,16.6737093,76.3075895
Sungathana,16.8820049,76.4044086
Hoskoti,16.1664537,75.267852
Jagadala,16.4701979,75.1602857
Kalahalli,16.4741727,75.2390125
Yadali,16.2999935,75.3437665
Ambadagatti,15.6354672,74.7331326
Halagali,16.3298929,75.4781522
Sonna,16.4064834,75.6074871
Kumatagi,16.8172561,75.896458
Kudagi,16.5273458,75.8299681
Ingaleshwara,16.6532315,76.0169611
Konnura,16.4330311,75.3591598
Jainapura,16.4458003,75.5571812
Boragaon,16.6014579,74.5097272
Manakapura,16.642242,74.4654604
Gundewadi,16.8178965,75.0955579
Ramapura,15.4902859,74.8599451
Hannikeri,15.8447872,74.7157834
Sampagaon,15.795385,74.7584749
Mugut Khan Hubli,15.7186448,74.6973494
Neginahala,15.7511588,74.7853615
Belavadi,15.7186233,74.9168815
Budarakatti,15.6590015,74.9149075
Itagi,15.6589176,74.6779963
Gandigawada,15.6195401,74.678133
Hosa Daroji,15.2399892,76.6906723
Daroji,15.2671318,76.6667172
Suguru,15.4852715,76.7350663
Mudenuru,15.8897661,76.2989772
Kandakura,15.7250984,76.22434
Marola,16.1664529,76.1294934
Maiduru,14.848395,76.1107687
Chigateri,14.8214971,76.0893722
Alaburu,14.8999605,76.1501414
Morageri,15.0279423,76.0910343
Kogali,14.9407621,76.1582451
Kottalagi,16.9383566,75.3133915
Muradi,15.5960007,76.1505226
Yaragera,15.8393981,76.0109195
Hire Nandihala,15.7722203,76.0830316
Taluvagera,15.8007488,76.1345047
Muradi,15.8673223,75.9508852
Vittalapura,15.4917365,76.4095029
Tuggaladoni,15.8913651,75.8879189
Benakanahala,15.8125921,76.0348895
Sasvihala,15.8401292,76.335358
Tippanala,15.6152967,76.2620807
Budagumpa,15.5715941,76.7016875
Challura,15.6014095,76.5944852
Marlanahalli,15.5759704,76.6502709
Kekkara,14.3795065,74.460733
Hallura,16.1978375,75.8472961
Katageri,16.0719488,75.6431267
Chimmada,16.4258644,75.1121944
Kaujalagi,16.202569,75.0585553
Batakurki,16.0774208,75.3673277
Harugeri,16.5167921,74.951819
Naganuru,16.3092185,74.9163827
Mantur,16.3825359,75.375634
Rolli,16.3654469,75.6934812
Mamadapura,16.1109831,74.9306928
Yalawara,16.6941312,76.1516218
Aigali,16.7774749,75.2531728
Jambagi,16.8370422,75.0060394
Darur,16.6353217,75.0170107
Kataraki,16.2445472,75.488293
Gote,16.7219734,75.4330211
Jagalabeta,15.3346857,74.5101632
Yatnala,16.9967177,75.5797051
Nivaragi,17.3962262,75.666287
Ahirasanga,17.2548817,75.9381955
Hattalli,17.3716316,75.6933328
Hire Masali,17.0611794,76.0526315
Agarakheda,17.3124396,76.059906
Loni,17.3115682,75.7703324
Halasangi,17.3220474,75.860413
Baradola,17.2794829,75.7274043
Lalasangi,17.1619966,76.1115412
Ingalagi,17.2103884,75.9939097
Hirebevanura,17.2438631,76.0546208
Jigajewani,17.1807593,75.671063
Anjutagi,17.2125581,75.8622923
Magodu,13.7255951,76.9671485
Malaghana,17.0138611,76.2906592
Allagi,17.2065696,76.3022124
Udachana,17.2134671,76.1718172
Hanjagi,17.1380934,75.9044145
Ballurgi,17.2984561,76.3747586
Mashala,17.3220119,76.2404891
Nagathana,16.9296797,75.8451224
Aski,16.6101397,76.3681094
Bhutanala,16.8980458,75.7188272
Minchanal Thanda,16.9920745,75.8323512
Holinagalapura,15.7142408,74.7972759
Bambarage,15.9810861,74.4834987
Kalabhavi,15.6787681,74.8085046
Kadoli,15.935948,74.4897631
Gudadura,15.7196912,74.8198145
Handiganura,15.966718,74.4503026
Kadatanal,15.6960716,74.7959564
,15.7084165,74.5436318
Bastawada,16.4539904,74.8818026
Paramanandawadi,16.5908556,74.9177189
Mugalakhoda,16.4402619,74.9636039
,16.4254606,74.917293
Chinchali,16.5654685,74.8156696
Chamakeri,16.7946823,75.1514836
Muragundi,16.7392641,74.9871155
Ugara Budruk,16.6491913,74.7957154
Madabhavi,16.803471,74.9566919
,16.5548176,74.7049795
Jalalapura,16.5505384,74.7671455
Bhiradi,16.5500548,74.7997592
,16.6172448,75.2054056
Chikka Rugi,16.9542686,76.0267019
Mulasavalagi,16.8878367,76.0257749
,16.8499164,75.7932844
Balaganuru,17.0179425,76.1402519
Nandaragi,17.2007503,75.7740854
Nelogi,17.0590211,76.6080878
,16.9791354,76.5909102
Yadrami,16.855289,76.5310458
Yalagi,16.6869584,76.5030453
Tangadagi,16.2137232,76.0935452
Ingalageri,16.4212061,76.2005634
Konnura,16.524096,76.1699999
,16.4358355,76.1634554
Handiganura,16.7382111,76.2518184
Kondaguli,16.6863174,76.2001872
Golasangi,16.4927269,75.8775918
Yaranala,16.615125,75.8622633
Masabinala,16.6630339,75.9639723
,16.5897071,74.4539409
Karadaga,16.5663348,74.4458116
Bennadi,16.5128419,74.3920233
Kungatolli,16.5412734,74.3302937
Shiradavada,16.5718197,74.4853344
Bhoja,16.5423003,74.440019
Kunnura,16.5383016,74.4147961
Mangura,16.5659013,74.4089906
Hirekodi,16.4692193,74.5880876
,15.8844753,74.4313776
Kinaye,15.7646811,74.4235572
Bekkinakeri,15.9238833,74.4211737
Hattharagi,16.1334891,74.512065
Neja,16.5105541,74.527422
Hattaravata,16.3542729,74.4987507
Kagawada,16.6919386,74.7230472
Mangasuli,16.7327214,74.8354377
Bailur,15.5669542,74.7203969
Parishvada,15.6900197,74.6223492
Yarazaravi,15.9610191,74.9505989
Chachadi,15.9220714,74.8606084
,15.9146916,74.7382847
,16.2344867,74.8441001
Kalakuppi,15.9279885,74.8160608
Arabhavi,16.2193552,74.8213227
Tavaga,16.0805525,74.8036766
Lolasura,16.1834436,74.8294921
,15.9462802,74.7807288
Khanagaon,16.0222123,74.8281013
Maladinni,16.1495292,74.8922357
Konnur,16.2017714,74.7489756
Eksambe,16.5300324,74.6038307
Janawada,16.5676813,74.506799
Galataga,16.4922508,74.4709622
Akol,16.4654141,74.4175205
Jatrata,16.4660009,74.3891821
Molavada,16.5818486,74.7933487
Kusnal,16.6185545,74.8040815
Ingali,16.57266,74.7527842
Kittura,16.6384821,74.9205303
Mole,16.7172784,74.9213792
Aralihatti,16.8686719,74.9498471
,16.7695208,75.1861955
Kongawada,15.6818298,75.4759915
Arahatti,15.5960283,75.1030943
Betasur,15.7289717,75.141428
Hire Narti,15.2813536,75.2953308
Guddenakatti,15.3139741,75.2606694
Yaraguppi,15.3088285,75.3117484
Daderakoppa,15.6579494,75.1894337
Inamhongala,15.6289241,75.073478
Harobelavadi,15.6224926,75.0716039
Javuru,15.6193195,75.2428957
Halakusugalla,15.6062773,75.28746
Ballur,15.6073826,75.2399649
Gaudageri,15.0723783,75.371392
Kalasa,15.0980246,75.4051183
Shirasangi,15.8637747,75.2597729
Kalluru,15.8769885,75.3062382
Kagadala,15.7830478,75.2963335
Chunchanura,15.922768,75.1201545
Ujjinakoppa,15.9377239,75.1124654
Hanamasagara,15.9412214,75.159144
Katakola,15.9877312,75.1405272
,16.1683075,75.2336483
Naganuru,15.836251,74.7825404
Matthikoppa,15.8811002,74.7460129
Bailawada,15.8155817,74.8146035
,15.7054007,74.7518604
,15.7773056,74.7929945
Inchala,15.8702237,74.8409749
Amatura,15.7694325,74.8437718
Anigola,15.7909577,74.8762171
Gamanagatti,15.3796519,75.0760526
Devaragudihala,15.3230836,75.0567803
Savalagi,16.2167439,74.7017975
Kolavi,16.0930298,74.8370623
,16.1731372,74.7402641
Urubinahatti,16.0776627,74.7182139
Nagaramunoli,16.3666217,74.6810966
Umarani,16.400864,74.6289428
Yadaguda,16.3218369,74.6055149
Basapura,16.0582315,74.650469
Hudali,15.9867293,74.6653521
Salavadagi,16.5979257,76.1014208
Gubbewada,16.7903106,76.2957803
Parthanahalli,16.7983606,75.0880673
Halyala,16.648089,75.0243195
Badachi,16.7356292,75.1501132
Radderahatti,16.6399996,75.078248
Babanagara,16.8855027,75.4766715
Ghonasagi,16.9602224,75.4788437
Todalabagi,16.6236852,75.4259223
Ganihara,16.9665777,76.1984207
Hanchali,16.933749,76.1099012
Byakodi,16.8429197,76.2551188
,16.9347865,76.0745438
Vadavadagi,16.5709947,76.1752571
Savalasanga,17.1152197,75.7422528
Nimbaragi,17.2398666,75.6793603
Tonashyala,16.6675381,75.6850819
Chikka Bevanuru,17.1907363,75.9109071
Dhanargi,16.8874692,75.5805386
Lohagaon,16.8863858,75.6083204
Hadli,15.7317322,75.5157133
Kaujageri,15.6954657,75.565103
Nagarahalli,15.4731961,75.3383074
Kuntoji,16.3613341,76.1633179
Kadalabalu,15.0852456,76.1988078
Chinchali,15.290686,75.4877249
Chakalabbi,15.2676874,75.3399192
Hire Harakuni,15.1710045,75.2748348
Tarlaghata,15.1496941,75.2617134
Turamari,15.7111876,74.7702492
Dastikoppa,15.69711,74.7066394
Bhuyar,17.2532738,76.0869511
Herura,17.0906059,76.6655243
Kohalli,16.8064489,75.232692
Jhunjarawada,16.6109753,75.2493929
Chikkatti,16.7008827,75.0719024
Halingali,16.5073583,75.0866834
Kumasagi,17.1043599,76.3657361
Devaranavadagi,17.0759496,76.33643
Devanagaon,17.1655457,76.3295979
Bommanahalli,17.1049321,76.3114519
Guttaragi,16.9333145,76.3600906
Bantanura,16.9463562,76.382724
Bankalagi,16.9088806,76.3304621
Koganuru,17.3375678,76.5668662
Madiyala,17.389574,76.493607
Badadala,17.3153175,76.4136631
Melakunda B.,17.3171823,76.6623447
Kinni Sultana,17.6189584,76.6135776
Nilur,17.3471263,76.6300036
Bhairamadagi,17.2915078,76.5960433
Hiroli,17.5811628,76.3612885
Tadakal,17.6174755,76.654867
Rudrawadi,17.6772696,76.6213756
Khajuri,17.6869983,76.564564
Padasawali,17.5971474,76.4591758
Niragudi,17.6421696,76.4633276
Mataki,17.6269692,76.5102474
Nanduru,17.2519429,76.8960146
Srinivasa Saradagi,17.3255087,76.9578956
Kumasi,17.4533258,76.8444842
Mustari,17.6532975,77.2490765
Sitalagera,17.7952662,77.27933
Udbala,17.6778837,77.2582895
Nimbura,17.7957598,77.2565939
Hudagi,17.7640986,77.1790131
Benachincholi,17.8181163,77.2230839
Manna E Khelli,17.7281523,77.3687607
Nirna,17.6813735,77.3159002
Mangalagi,17.7503373,77.3024264
Ghataboral,17.9014877,77.0792681
Itaga,17.6826606,77.1811345
Hallikheda,17.6777108,77.0703386
Chincholi,17.8944137,77.2033494
Minakera,17.7035029,77.3760546
Sultanabad,17.8970438,77.1737816
Hunasagera,17.8514887,77.0765228
Sirsi,17.8102538,77.369571
Sangolagi,17.8667795,77.3616015
Donagaon,18.2696712,77.2485638
Hedagapura,18.1197106,77.3783736
Chintaki,18.2209222,77.5416448
Belakuni,18.2696584,77.2874712
Jojana,18.1642762,77.4673353
Kautha,18.0353201,77.4751522
Madanura,18.2703747,77.186401
Sundala,18.2523488,77.49753
Sonala,18.1693912,77.1523961
Lakhanagaon,18.1726716,77.1339178
Okali,17.6013225,76.9625347
Holakunda,17.5311734,76.9748774
Kalmuda,17.5716095,77.0537196
Nagura,17.4788121,76.998182
Kusanuru,17.3043461,76.8762265
Kurikota,17.4918184,76.9280336
Dongaragaon,17.6602634,77.0323318
Balura,18.054412,77.3597266
Mirakhala,17.9957542,76.9447489
Yaranalli,18.0464334,77.4350013
Chandanakera,17.5156404,77.1779619
Nitturu,18.1032768,77.3519883
Chandapura,18.0497777,77.3906299
Niragudi,17.7928551,76.9632436
Ujalam,17.7636734,76.7519088
Ladawanti,17.6991252,76.770177
Ghotala,17.8637731,76.7858271
Alanga,17.7316397,76.5497964
Kanakatta,17.8330705,77.092727
Muchalam,17.9490825,77.0331209
Bhatambra,18.0688911,77.1639044
Kheda,18.1668455,77.2210717
Babalada,17.501248,76.8579342
Nandikura,17.2726741,76.812514
Kollur,17.5362731,77.4295504
Maratura,17.2140192,76.8857183
Andola,16.9521992,76.8375932
Naribola,17.0035457,76.9184545
Nalawara,16.9442015,76.9917331
Kadani,17.2563387,76.7330808
Sirasagi,17.3085904,76.7831804
Sonta,17.6119749,77.1106289
Kolakura,17.0853222,76.761739
Kudi,17.1596115,76.7463633
Kellur,16.9487586,76.778455
Balat,18.1505372,77.2693784
Chandori,18.1784248,77.2901672
Aranakala,17.4957006,77.0678988
Ratakala,17.4522193,77.1052841
Degalamadi,17.4940325,77.4068755
Ghorawadi,17.9313695,77.1026724
Changalera,17.6299036,77.3872204
Kanaji,17.9134487,77.2999437
Bhosaga,17.7266616,76.8168707
Chimakoda,18.0004745,77.5908611
Karadakala,16.6071454,76.582158
Karadakala,16.1610242,76.5092094
Parasanahalli,16.6335572,76.5682158
Arakera,16.5315162,76.5062277
Kachakanura,16.5246242,76.5892975
Sidrampura,15.6327123,76.7367202
Timmapura,15.8265426,76.8769122
Medikinala,15.9255176,76.5647031
Gandhinagara,15.6971024,76.6647263
Venkatapura,15.3307474,76.5159184
Halagera,16.6398355,77.1199611
Naikal,16.7229354,77.0658891
Vadagera,16.5862796,77.0968343
Sagara,16.6239268,76.799616
Kadamgera,16.6336505,77.0115128
Kurakunda,16.6492945,77.0389245
Bendabembali,16.4788222,77.1655295
Tadabidi,16.6878652,76.9812454
Ramadurga,16.2925648,77.0697375
Bevinabenchi,16.3429559,77.2971233
Hirebuduru,16.4000072,77.0749107
Attanura,16.1836675,77.1056621
,16.2095174,77.0625117
Koppara,16.4947935,77.0241928
Hanumanadoddi,16.3208683,77.4190634
Venkatapura,16.2667776,77.2438723
Ganjahalli,16.3494099,77.411036
Chikkabudura,16.4352491,77.0518052
Kyadigeri,16.2321407,76.9554049
Doranahalli,16.7311463,76.9164623
Ramanala,16.4592983,77.0006992
Kurkihalli,16.5031246,77.0604815
Kanyakolura,16.6640215,76.8933603
Ibrahimpura,16.7923903,76.9533889
Shirawala,16.812255,76.8867738
Madriki,16.8022308,76.7786599
Mudabi,17.7284867,76.9382209
Islampura,17.7798264,77.0194911
Morakhandi,17.8697947,76.8733735
Kitta,17.8768728,77.0145001
Belura,17.539699,77.015537
Jivanagi,17.5270418,77.0293378
Rajola,17.8496251,77.0549628
Harakuda,17.7009108,76.8622576
Gundura,17.7775851,76.8617486
Byalahalli,17.8907452,77.3295709
Sindola,17.7120584,77.4532337
Chalakapura,17.8912266,77.2665046
Rekulagi,17.7659832,77.3442144
Marakunda,17.7094094,77.416696
Bhagodi,17.1901412,77.037587
Honagunta,17.0574052,76.9074011
Ramasamudra,16.772796,77.2363997
Jayagrama,16.6469507,77.4257135
,16.9858907,76.9419609
Bandalli,16.8012525,77.1426386
Minasapura,16.7853598,77.4094718
Ladlapura,16.9777731,77.0358616
Kamarawadi,17.0400672,77.0353546
Sannati,16.8293201,76.9080631
Satanura,17.0407198,77.1180756
Himalapura,16.8652976,77.3385011
Chapetla,16.8782227,77.3374508
Motanalli,16.927986,77.2155238
Kakalawara,16.893131,77.3547665
Kandakura,16.7810513,77.3308424
Chintakunta,16.9269989,77.2493513
Yedallapura,16.8792697,77.312678
Magdampur,16.8003403,77.2956684
Ashanala,16.8004364,77.2180264
,16.5632898,77.315685
Madlapura,15.937547,77.0721546
Madagiri,16.0933168,77.0755448
Halapura,16.0125963,76.7169672
Byagawata,15.9966692,76.8907705
Chagabhavi,16.1224956,77.0133056
,16.1535288,77.0951728
Toranadinni,16.0277095,76.7734941
Bagalawada,16.0534288,76.8894396
Chincharaki,16.2029276,76.787104
Duradundi,16.2595149,74.8107674
Ankalagi,16.0265709,74.6935538
Shindikurabeta,16.2122759,74.7909685
Harogeri,15.1890658,75.8026192
Nandhikeshwara,15.9446211,75.7600722
Hallakurki,16.004697,75.644096
Hullikeri,15.9962675,75.7884222
Kelawadi,16.0670162,75.7094333
,16.0886475,75.7379973
Achanura,16.2363286,75.827521
Bairamatti,16.1803446,75.8539013
,16.1461218,75.7289605
Ramapura,16.3016909,75.8911781
Kirasura,16.1926029,75.755616
Ingalagi,16.1132868,75.8855694
,16.2792819,75.5058237
Jadramakunti,16.2855931,75.8210428
,16.237866,75.5460502
Mugalihala,16.1078095,75.0440859
Marali,15.4740083,76.5728853
Basapattana,15.4479947,76.4819486
Hulkihala,15.5737376,76.6031313
Hirekheda,15.6224198,76.4498682
Musalapura,15.5391305,76.3255747
Asuti,15.7785785,75.588412
Madalageri,15.7897662,75.7310659
Nallura,15.8137882,75.8525832
Karamudi,15.7711626,75.5812894
Balagoda,15.8074329,75.7907386
Mushigeri,15.7981201,75.8564176
Hunagundi,15.7861904,75.6919446
Mugali,15.7394749,75.7833295
Kuntoji,15.7574291,76.0056383
Hulluru,15.7412631,75.6685829
Bevinakatti,15.749729,75.8819593
Benahal,15.789677,75.6835597
Kotabala,15.7523499,75.7505827
Mudenahatti,15.7410414,75.6853777
Rajuru,15.7377797,75.9295409
Hiremannura,15.70678,75.6627573
Kurahatti,15.7480986,75.7221221
Gujamagadi,15.5566352,75.6719234
Gavarawada,15.5772414,75.6443546
Hole Hadagali,15.8238094,75.6850396
Kalakeri,15.1613518,75.8351001
Beladhadi,15.336506,75.6200068
Vadavi,15.0425261,75.6900699
,15.1221893,75.5763001
Hosura,15.0471605,75.6857635
Shigli,15.0634263,75.4675251
Yattinahalli,15.2505534,75.4329508
Adarakatti,15.1297225,75.4914677
Yalavatti,15.2558718,75.4860485
Tarikoppa,15.0715999,75.7302169
Kundrahalli,15.147942,75.556931
Hulluru,15.0811659,75.5801986
Konchigeri,15.0443169,75.6291104
Nelugala,15.0713771,75.6002062
Dodduru,15.0589481,75.5118656
Majjura,15.1759767,75.6405917
Gonala,15.0804342,75.4296388
Sankadala,15.1332341,75.554226
Chhabbi,15.1704281,75.597105
Futagaon Badni,15.1188238,75.5450658
Ramageri,15.1396386,75.433416
Hammigi,15.0452601,75.8331245
Hesarura,15.0202497,75.5020001
Bidarahalli,15.0138202,75.7901708
Baradura,15.2408821,75.8634651
Kalakeri,15.6828662,75.3732912
Redderanaganura,15.772772,75.5315071
Navalli,15.5484943,75.4785306
Thuppadukkarahalli,15.5410822,75.4936888
